0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.022301221,0.9768877,0.018514082,0.29038042,0.021877429,0.021118518,0.021250589,0.019217914,0.073759474,0.9706226,0.09627428,0.02430678,0.019583277,0.0214101,0.019811528,0.028488748,0.020011257,0.02211792,0.018163616,0.046647474,0.04879597,0.02450936,0.06210963,0.011261798,0.019593539,0.010268467,0.05360404,0.028773284,0.023430722,0.021229709,0.04262509,0.24275051,0.038427826,0.024610791,0.022179812,0.027093323,0.020430606,0.021122525,0.021404006,0.016131882,0.016593732,0.016388666
0.021854796,0.9046273,0.022826023,0.14773741,0.019210085,0.016183205,0.016982023,0.017070157,0.023617117,0.97250867,0.2515021,0.019571349,0.014405546,0.017147247,0.01790344,0.024072567,0.017265223,0.018034074,0.016924122,0.61640304,0.070138454,0.018875461,0.28891134,0.012084367,0.01745604,0.013392257,0.017119415,0.02171841,0.015457783,0.016570076,0.029654248,0.23268266,0.022208119,0.018200902,0.016368648,0.02078573,0.017022578,0.015789732,0.018242318,0.009467446,0.015243403,0.012240295
0.039903753,0.8760072,0.051882867,0.08433911,0.036395222,0.029882297,0.032342423,0.034080453,0.024678612,0.9493952,0.5771378,0.03608507,0.027192455,0.0328934,0.029539987,0.043416943,0.033220902,0.033943355,0.031161448,0.76429623,0.14115341,0.05274072,0.56204885,0.03289664,0.03663586,0.034612782,0.030069113,0.040522974,0.030626131,0.03367381,0.052336555,0.19676992,0.036996916,0.033497002,0.031240635,0.037158288,0.03151593,0.035038758,0.032751154,0.021890128,0.03451268,0.030605793
0.03006065,0.94113815,0.031713646,0.24968223,0.024083277,0.024205413,0.02508099,0.02429118,0.06868242,0.9613818,0.24327224,0.03003031,0.023528868,0.026126206,0.025186965,0.035607956,0.024425147,0.026399843,0.023843583,0.12162513,0.054143492,0.055311166,0.4592343,0.017299972,0.02401483,0.01824781,0.045426425,0.03207769,0.026645364,0.026795868,0.049299058,0.35589653,0.036408722,0.029583283,0.026884733,0.038557246,0.024703443,0.02594299,0.028148355,0.023004051,0.025959365,0.02181195
0.031846724,0.92254424,0.03794132,0.118242405,0.024130866,0.023949405,0.025164695,0.024804687,0.034404993,0.94434786,0.49525002,0.028013116,0.02172364,0.025593095,0.025122082,0.0366533,0.024845622,0.026846226,0.024672387,0.39452183,0.12127958,0.04249056,0.47210526,0.01907651,0.024384899,0.02301845,0.029094515,0.03211007,0.024208045,0.02545623,0.0447744,0.2836557,0.028925223,0.028171036,0.024130428,0.032699607,0.0248054,0.024212562,0.02824943,0.016517779,0.024894103,0.020762678
0.025999153,0.945849,0.025876412,0.12466073,0.018816818,0.01939016,0.020427376,0.020668954,0.045122452,0.96667963,0.2159607,0.024408065,0.019524775,0.019609291,0.02053925,0.029824212,0.019936748,0.020939903,0.019177834,0.21607141,0.074491546,0.022307262,0.21122274,0.012266086,0.019464865,0.014108884,0.03218783,0.026133157,0.01944057,0.020453017,0.037035126,0.19721198,0.028520176,0.022913562,0.020792399,0.0278159,0.020637814,0.020961609,0.02338237,0.012733967,0.018077845,0.016172322
0.026083231,0.9508651,0.021857414,0.23031701,0.021579167,0.021741202,0.022243762,0.026608145,0.07628028,0.9795536,0.060784068,0.026158256,0.022028843,0.021930134,0.02140257,0.034505997,0.024522437,0.022048915,0.024190998,0.14423004,0.044566605,0.028183155,0.11633376,0.0148202535,0.021359496,0.01284675,0.04852301,0.03131591,0.025391988,0.02351244,0.041074574,0.18099521,0.038518857,0.026138186,0.022865942,0.031167695,0.022347031,0.027274908,0.025639227,0.020544525,0.019882075,0.02118981
0.030276967,0.96093327,0.028933782,0.09764746,0.027422372,0.023472013,0.02495335,0.027820455,0.039643377,0.98126787,0.3108732,0.029921306,0.022301028,0.026905574,0.023852319,0.034924835,0.026631584,0.02531401,0.025947835,0.28729972,0.12317531,0.024194768,0.15939862,0.018603781,0.027145881,0.019730419,0.03224757,0.033323307,0.025214717,0.026148317,0.04062306,0.16574678,0.03372628,0.028462367,0.024297012,0.03098102,0.024019241,0.027267283,0.02698084,0.018736977,0.023642655,0.02131008
0.03261622,0.87500125,0.04847105,0.12007373,0.028242959,0.02563357,0.026507257,0.028024856,0.025705574,0.9541567,0.6890147,0.029495224,0.022935728,0.028026648,0.025544848,0.03986963,0.027923163,0.026734414,0.027467495,0.715242,0.18379293,0.039112683,0.48795608,0.022849582,0.027186094,0.02643353,0.02574534,0.033454068,0.027135959,0.026685778,0.045289777,0.10762876,0.03305991,0.028236993,0.02677261,0.034837365,0.027370393,0.02926861,0.031600814,0.020983482,0.026327725,0.021341622
0.0271301,0.93631685,0.02202036,0.2381484,0.021890838,0.01920559,0.021008093,0.02276527,0.044463936,0.98273534,0.14553906,0.025167586,0.019319683,0.022406861,0.021853838,0.033783145,0.021310173,0.02086228,0.020706099,0.18619278,0.07264063,0.027521558,0.26070756,0.014344485,0.021016616,0.014301684,0.034656562,0.02784006,0.022658104,0.020948954,0.036830366,0.20123461,0.03177653,0.024022432,0.022898631,0.028496558,0.020299226,0.02161255,0.023797713,0.017159497,0.018038949,0.015424046
0.026295353,0.9410044,0.023268271,0.36541224,0.021829491,0.021639049,0.02260545,0.02350809,0.08079033,0.97213596,0.1748627,0.025757473,0.02112893,0.022724183,0.02387588,0.03106838,0.022922354,0.021877866,0.022148365,0.08754224,0.09917639,0.029978367,0.15914294,0.013193809,0.020780267,0.01287253,0.04487034,0.028253214,0.023841292,0.022392623,0.042000245,0.29235774,0.033360798,0.024951063,0.02329641,0.036573358,0.022600327,0.023488672,0.026191587,0.021050422,0.02133445,0.019352907
0.024028536,0.9337015,0.03113868,0.113932975,0.018488413,0.018930746,0.018276902,0.020181887,0.025228187,0.977983,0.69752204,0.022485618,0.017798513,0.019384984,0.018827297,0.028070182,0.019337289,0.018689964,0.019146016,0.27672377,0.11492415,0.04050182,0.7411323,0.01328239,0.017905451,0.016732186,0.018986687,0.02372111,0.018701844,0.018464537,0.039942395,0.14983939,0.025146829,0.02273542,0.019794451,0.031365357,0.01886139,0.022306498,0.022951713,0.016343554,0.0191407,0.0128930025
0.034569725,0.90668356,0.041663997,0.10385144,0.029570404,0.027946925,0.028841777,0.028375925,0.029248519,0.9382902,0.35329935,0.03137209,0.026148459,0.027199611,0.02785234,0.038056612,0.02833233,0.0304607,0.025268909,0.69042337,0.055823065,0.05353923,0.49111927,0.021404445,0.028780922,0.023595855,0.031167865,0.036632117,0.027005842,0.028738465,0.053105686,0.20205577,0.035245188,0.031567413,0.028164368,0.034297653,0.029303584,0.029102188,0.029424703,0.0167863,0.025223473,0.02111452
0.030981278,0.87470555,0.04269163,0.15124825,0.02293094,0.025284475,0.0254868,0.025505034,0.032530405,0.95929885,0.7268937,0.026699057,0.022742346,0.024634274,0.026396852,0.03577844,0.0251132,0.025781581,0.024264827,0.391879,0.08482216,0.03951622,0.63446295,0.02085842,0.02340856,0.022578685,0.028362103,0.03163631,0.025577357,0.025708029,0.04505776,0.14215219,0.031024331,0.026328534,0.024385069,0.036694117,0.025612807,0.02595349,0.028901404,0.020447522,0.025729919,0.022414729
0.025936853,0.9579817,0.020250598,0.20384607,0.022357943,0.020170908,0.020818949,0.021454694,0.06374638,0.9810417,0.25368893,0.024287157,0.019270182,0.022490826,0.020843137,0.030935833,0.022284633,0.021894958,0.020544564,0.1307412,0.09296645,0.03889141,0.11629498,0.015311659,0.02064068,0.016157717,0.037495773,0.027776686,0.022347882,0.022130635,0.037686523,0.28379023,0.031700853,0.0237336,0.020511616,0.029440062,0.02082344,0.022747928,0.023185518,0.019566491,0.02202261,0.0194051
0.034337133,0.8865654,0.041630447,0.15350387,0.026819663,0.026161509,0.026316933,0.026242783,0.03412879,0.9533036,0.43373597,0.03147149,0.023677366,0.028516065,0.02728977,0.037742924,0.02676122,0.029247373,0.025148768,0.6710839,0.082143016,0.05624118,0.6080757,0.02273386,0.029431812,0.02758353,0.030109944,0.032149944,0.025895437,0.029456891,0.04953134,0.2640436,0.0320547,0.030361442,0.026883533,0.039576717,0.026420599,0.028041162,0.02948769,0.01931428,0.028734194,0.025208687
0.019782413,0.9741546,0.014851987,0.3777129,0.016706765,0.017149305,0.017674424,0.016938392,0.07979209,0.98218495,0.08860994,0.020236589,0.016869064,0.016799929,0.01744716,0.022597468,0.016715342,0.017079249,0.015557219,0.04265386,0.049318273,0.024027765,0.08598269,0.009783742,0.015623661,0.008349972,0.04613219,0.023285612,0.01975316,0.016531363,0.038543366,0.23030363,0.03141797,0.01984775,0.018998437,0.028307792,0.01743113,0.017962694,0.0192602,0.016884064,0.015347533,0.013285272
0.03376356,0.9199237,0.03555746,0.21933268,0.028282514,0.026292557,0.026193552,0.028695248,0.049762532,0.9674247,0.28932557,0.029856706,0.026242914,0.027831074,0.029268533,0.037531856,0.026818547,0.024305662,0.026139747,0.36853468,0.087206185,0.04784435,0.40885672,0.019348025,0.029164173,0.020116692,0.042388786,0.034592982,0.028712371,0.028746879,0.04663636,0.15412281,0.04174039,0.031169955,0.030782903,0.043028835,0.02450229,0.03202086,0.030538555,0.022379251,0.026832107,0.020501548
0.032224245,0.95162135,0.030836107,0.17824416,0.028180946,0.02521576,0.026827464,0.027598685,0.049867347,0.97072786,0.33395267,0.031895824,0.024522882,0.027911497,0.02621579,0.038648747,0.026124513,0.027426118,0.024741523,0.3994312,0.052429754,0.047675848,0.20303011,0.019256417,0.026679832,0.019903531,0.041198578,0.0354287,0.02823588,0.02619349,0.049474515,0.3385995,0.038295727,0.030768242,0.027385078,0.037397124,0.026013404,0.028335517,0.028958764,0.022595583,0.026265305,0.022823881
0.0313051,0.89638054,0.045989603,0.050444875,0.025522403,0.022552567,0.023667635,0.024810076,0.017524427,0.9370822,0.5913935,0.027060239,0.020518973,0.025593089,0.023849733,0.03805022,0.025393317,0.025245136,0.025587888,0.76036924,0.120081425,0.03774131,0.65705717,0.01997314,0.024259126,0.025884228,0.019227091,0.03156524,0.023395386,0.024378957,0.03809075,0.13125165,0.028260369,0.026584469,0.023728378,0.027469048,0.024553355,0.024052382,0.028256068,0.01327578,0.02075802,0.016898617
0.026690919,0.9503269,0.023083521,0.30957806,0.019041367,0.020128012,0.021564426,0.02240917,0.0668846,0.97504276,0.09235174,0.025317594,0.020847088,0.0215135,0.022835108,0.033310074,0.022147777,0.022149837,0.022498854,0.08949319,0.05604472,0.018210584,0.15777917,0.010403075,0.019128803,0.012572523,0.038273342,0.027812619,0.021096459,0.021528281,0.038508646,0.2655016,0.02888202,0.023745524,0.02197088,0.030304039,0.022316754,0.020620521,0.026045803,0.014375963,0.015677175,0.015906302
